user_id,package_id,ratings
654,56,4
234,56,3
48,56,3
642,56,4
343,56,5
83,56,1
543,56,5
512,56,5
691,56,4
222,56,5
749,56,2
389,56,5
496,56,5
640,56,5
411,56,4
332,56,5
658,56,5
267,56,5
372,56,4
528,56,3
660,56,1
604,56,2
632,56,3
758,56,5
207,56,4
216,56,5
738,56,4
465,56,4
746,56,3
777,56,5
773,56,2
91,56,1
751,56,4
262,56,4
608,56,5
679,56,4
683,56,5
709,56,5
790,56,4
561,56,5
593,56,5
447,56,5
767,56,4
600,56,5
734,56,1
334,56,4
682,56,4
360,56,4
476,56,4
553,56,4
802,56,3
796,56,5
739,56,4
850,56,1
731,56,2
184,56,3
601,56,3
41,56,4
151,56,4
804,56,3
686,56,5
492,56,5
398,56,4
788,56,3
774,56,2
893,56,5
664,56,4
763,56,5
778,56,3
653,56,5
748,56,4
889,56,5
908,56,4
826,56,5
158,56,5
747,56,5
864,56,5
840,56,5
23,56,4
897,56,2
568,56,4
671,56,1
144,56,4
885,56,3
830,56,2
548,56,5
814,56,3
922,56,1
844,56,4
230,56,3
903,56,5
871,56,5
940,56,5
757,56,4
435,56,5
327,56,2
925,56,3
693,56,4
806,56,5
633,56,2
862,56,3
901,56,1
843,56,3
868,56,3
833,56,4
663,56,5
821,56,5
116,56,5
690,56,4
272,56,5
665,56,5
721,56,3
764,56,4
650,56,3
655,56,3
617,56,1
458,56,5
912,56,2
836,56,4
934,56,5
916,56,5
838,56,5
805,56,4
860,56,4
279,56,4
221,56,5
741,56,4
716,56,5
378,56,4
870,56,5
453,56,5
846,56,5
480,56,4
659,56,5
823,56,5
246,56,1
867,56,5
881,56,1
785,56,4
882,56,4
847,56,1
854,56,5
851,56,5
618,56,4
445,56,5
875,56,5
320,56,5
566,56,4
880,56,5
456,56,5
715,56,5
710,56,5
109,56,5
406,56,5
910,56,4
883,56,5
892,56,4
58,56,5
877,56,5
932,56,4
524,56,4
627,56,2
886,56,4
18,56,5
537,56,5
700,56,3
781,56,3
328,56,4
629,56,5
887,56,5
929,56,4
645,56,3
933,56,5
586,56,5
244,56,5
567,56,4
539,56,2
943,56,5
927,56,4
87,56,4
559,56,3
619,56,3
554,56,4
533,56,3
523,56,3
270,56,5
295,56,4
913,56,5
103,56,5
326,56,2
499,56,4
924,56,3
588,56,4
228,56,2
831,56,5
727,56,3
488,56,4
607,56,5
669,56,2
474,56,5
603,56,4
276,57,3
236,57,5
297,57,5
233,57,5
312,57,5
18,57,4
201,57,4
286,57,5
121,57,5
354,57,5
184,57,5
85,57,5
11,57,2
457,57,4
456,57,4
458,57,1
455,57,4
343,57,5
405,57,1
49,57,4
1,57,5
90,57,5
846,57,2
828,57,3
257,57,5
639,57,3
399,57,4
919,57,5
122,57,2
664,57,4
440,57,5
815,57,5
707,57,4
406,57,4
913,57,4
370,57,5
878,57,4
655,57,3
342,57,3
894,57,4
198,58,3
207,58,3
151,58,4
239,58,5
94,58,5
210,58,4
18,58,4
85,58,4
222,58,3
301,58,4
276,58,4
156,58,4
249,58,5
339,58,3
130,58,2
178,58,5
344,58,3
80,58,4
311,58,3
194,58,4
387,58,4
330,58,5
233,58,3
342,58,5
128,58,3
271,58,3
331,58,3
373,58,4
354,58,3
236,58,2
406,58,4
184,58,4
64,58,3
308,58,3
450,58,3
109,58,4
398,58,4
200,58,4
457,58,4
380,58,2
292,58,5
488,58,3
298,58,4
500,58,3
216,58,4
532,58,4
42,58,5
437,58,4
363,58,3
528,58,5
263,58,4
416,58,5
537,58,4
269,58,2
479,58,4
318,58,4
299,58,3
454,58,4
399,58,3
343,58,4
391,58,4
417,58,3
514,58,4
455,58,3
429,58,4
59,58,4
535,58,5
334,58,4
504,58,3
506,58,4
542,58,4
389,58,4
409,58,4
629,58,4
405,58,1
639,58,3
608,58,2
632,58,3
539,58,3
16,58,4
533,58,4
392,58,4
655,58,3
577,58,4
411,58,3
601,58,1
385,58,4
325,58,3
554,58,4
557,58,4
705,58,2
41,58,3
95,58,3
715,58,4
458,58,5
468,58,4
561,58,3
627,58,5
758,58,4
92,58,4
280,58,4
757,58,3
13,58,4
237,58,4
378,58,4
43,58,3
452,58,3
487,58,5
659,58,4
474,58,4
393,58,3
711,58,4
328,58,4
707,58,3
788,58,4
682,58,3
201,58,4
889,58,3
383,58,4
313,58,3
913,58,5
435,58,3
943,58,4
244,58,3
719,58,3
262,58,3
737,58,4
503,58,4
919,58,5
397,58,5
72,58,4
592,58,5
316,58,3
774,58,1
11,58,3
749,58,3
144,58,3
247,58,4
1,58,4
795,58,4
805,58,4
892,58,4
716,58,5
721,58,2
881,58,3
345,58,4
870,58,5
854,58,3
823,58,5
560,58,3
346,58,3
524,58,4
886,58,4
916,58,5
538,58,4
643,58,4
864,58,5
642,58,3
704,58,3
846,58,4
896,58,3
883,58,3
693,58,3
833,58,2
24,58,3
748,58,4
661,58,4
606,58,3
933,58,3
664,58,4
901,58,4
796,58,3
551,58,5
747,58,3
593,58,4
308,59,4
62,59,4
13,59,4
257,59,5
334,59,5
76,59,4
207,59,4
380,59,4
6,59,5
331,59,5
409,59,5
279,59,4
299,59,5
358,59,4
177,59,4
73,59,5
361,59,4
195,59,3
59,59,5
433,59,5
392,59,4
60,59,5
453,59,2
221,59,2
268,59,5
568,59,1
535,59,3
498,59,4
527,59,5
391,59,5
354,59,5
449,59,5
493,59,5
592,59,4
457,59,5
641,59,4
645,59,5
381,59,3
201,59,4
90,59,5
500,59,4
537,59,3
269,59,4
378,59,4
585,59,4
389,59,5
639,59,3
712,59,2
10,59,4
877,59,5
385,59,2
18,59,4
23,59,4
405,59,1
894,59,5
868,59,4
382,59,5
846,59,4
773,59,5
305,59,3
763,59,5
828,59,5
160,59,4
539,59,5
862,59,5
608,59,5
543,59,4
1,59,5
456,59,4
655,59,4
855,59,3
878,59,3
567,59,5
450,59,4
889,59,4
883,59,5
903,59,4
144,59,4
106,59,4
474,59,3
321,59,4
189,59,3
145,59,1
60,60,5
1,60,5
308,60,3
189,60,3
18,60,4
391,60,5
270,60,5
433,60,5
409,60,5
295,60,5
361,60,4
450,60,3
207,60,3
452,60,1
279,60,4
456,60,4
321,60,4
76,60,4
537,60,3
380,60,4
530,60,5
567,60,5
474,60,3
527,60,4
493,60,2
354,60,5
257,60,5
655,60,3
10,60,3
251,60,4
177,60,4
535,60,5
299,60,5
195,60,3
773,60,5
268,60,5
846,60,4
405,60,1
712,60,1
877,60,5
449,60,5
855,60,3
592,60,4
500,60,5
59,60,5
878,60,4
883,60,5
862,60,5
828,60,4
305,60,3
585,60,4
543,60,5
645,60,5
763,60,5
90,60,4
13,60,4
838,60,4
913,60,3
916,60,4
894,60,5
903,60,4
524,60,5
889,60,3
639,60,3
1,61,4
76,61,4
305,61,4
201,61,2
195,61,3
13,61,4
60,61,4
354,61,5
58,61,5
94,61,5
452,61,1
321,61,5
334,61,3
493,61,4
387,61,3
18,61,4
391,61,5
474,61,3
296,61,3
380,61,4
456,61,4
59,61,4
144,61,3
498,61,4
500,61,4
592,61,4
449,61,5
154,61,4
279,61,4
535,61,3
585,61,4
405,61,1
608,61,5
308,61,3
189,61,3
160,61,4
828,61,5
257,61,5
385,61,2
763,61,5
409,61,4
543,61,4
712,61,3
537,61,4
773,61,5
268,61,4
645,61,5
894,61,4
846,61,3
868,61,5
883,61,5
903,61,4
450,61,4
862,61,5
655,61,3
758,61,3
877,61,5
299,61,4
639,61,3
268,62,3
94,62,3
5,62,4
144,62,2
109,62,3
194,62,2
102,62,3
346,62,3
222,62,4
303,62,2
244,62,2
158,62,5
280,62,3
380,62,1
197,62,2
363,62,2
393,62,4
399,62,3
311,62,3
405,62,1
343,62,2
92,62,3
64,62,2
201,62,1
1,62,3
320,62,4
407,62,3
87,62,5
293,62,1
378,62,4
379,62,2
276,62,2
275,62,3
435,62,3
328,62,3
127,62,5
7,62,3
495,62,3
561,62,3
551,62,5
429,62,3
267,62,3
130,62,4
62,62,3
619,62,1
500,62,3
466,62,3
417,62,3
271,62,2
178,62,4
541,62,4
600,62,4
307,62,3
200,62,5
452,62,2
425,62,4
536,62,4
217,62,2
145,62,2
506,62,3
603,62,2
387,62,2
23,62,3
56,62,5
751,62,4
638,62,3
183,62,2
660,62,2
749,62,3
442,62,2
588,62,2
683,62,4
627,62,4
254,62,3
804,62,4
457,62,3
798,62,4
22,62,4
757,62,3
659,62,4
13,62,5
807,62,3
886,62,3
497,62,4
727,62,3
49,62,2
577,62,3
766,62,3
618,62,2
543,62,3
943,62,3
746,62,3
648,62,5
705,62,5
709,62,3
864,62,4
95,62,4
653,62,3
640,62,3
671,62,5
758,62,2
290,62,2
881,62,4
301,62,3
279,62,3
795,62,4
896,62,2
621,62,4
892,62,4
788,62,3
774,62,2
479,62,3
922,62,3
933,62,1
880,62,3
394,62,4
472,62,5
843,62,4
545,62,5
650,62,3
682,62,3
37,62,5
796,62,4
487,62,3
622,62,4
826,62,4
790,62,3
268,63,1
56,63,3
269,63,1
174,63,4
276,63,3
130,63,4
378,63,3
94,63,3
43,63,3
83,63,4
279,63,3
125,63,3
87,63,4
318,63,3
42,63,4
222,63,3
435,63,2
336,63,2
311,63,3
406,63,3
398,63,2
1,63,2
330,63,3
65,63,2
95,63,3
476,63,3
343,63,4
504,63,3
200,63,4
542,63,3
399,63,3
405,63,3
536,63,4
394,63,4
621,63,1
660,63,2
417,63,3
577,63,4
642,63,3
472,63,4
379,63,2
313,63,4
756,63,3
650,63,2
738,63,3
429,63,2
727,63,2
70,63,3
588,63,5
804,63,4
620,63,5
892,63,4
933,63,2
109,63,3
541,63,3
922,63,3
679,63,3
110,63,3
864,63,3
790,63,2
807,63,5
5,63,1
648,63,4
712,63,4
684,63,4
881,63,4
506,63,4
92,63,3
796,63,3
653,63,2
798,63,5
901,63,5
497,63,3
303,63,1
690,63,3
747,63,3
886,63,3
846,63,3
880,63,3
606,63,3
450,63,4
927,63,4
16,64,5
187,64,5
276,64,5
24,64,5
262,64,5
67,64,5
1,64,5
43,64,5
318,64,4
144,64,5
13,64,5
82,64,5
250,64,5
232,64,4
106,64,4
72,64,5
128,64,5
96,64,5
215,64,4
156,64,3
10,64,4
269,64,4
225,64,4
153,64,5
94,64,5
125,64,5
84,64,5
163,64,4
76,64,5
331,64,4
51,64,4
316,64,4
64,64,4
95,64,5
87,64,5
58,64,5
91,64,4
293,64,5
314,64,5
151,64,5
18,64,5
313,64,4
288,64,5
184,64,4
308,64,4
345,64,5
263,64,5
327,64,2
271,64,5
253,64,5
429,64,4
380,64,3
417,64,5
398,64,4
60,64,4
416,64,5
395,64,5
194,64,5
450,64,4
56,64,5
59,64,5
83,64,5
322,64,5
221,64,5
99,64,5
389,64,4
175,64,5
391,64,5
387,64,3
254,64,4
71,64,4
494,64,5
110,64,4
496,64,3
251,64,5
267,64,5
214,64,5
53,64,5
321,64,3
57,64,5
326,64,4
305,64,5
371,64,4
373,64,4
109,64,2
249,64,5
92,64,4
445,64,2
527,64,3
457,64,5
465,64,5
73,64,5
370,64,4
492,64,4
244,64,5
374,64,5
393,64,4
379,64,5
7,64,5
401,64,3
303,64,5
188,64,5
6,64,4
177,64,4
561,64,3
399,64,3
234,64,4
406,64,4
248,64,5
301,64,5
606,64,5
556,64,5
412,64,4
488,64,5
360,64,5
592,64,5
452,64,4
339,64,5
311,64,5
44,64,5
495,64,5
90,64,4
469,64,5
613,64,5
684,64,4
130,64,5
455,64,4
537,64,3
42,64,5
709,64,5
711,64,4
571,64,4
640,64,5
686,64,5
236,64,5
178,64,5
601,64,4
346,64,4
247,64,5
629,64,5
664,64,4
653,64,4
123,64,3
690,64,5
655,64,4
530,64,5
705,64,5
198,64,4
211,64,3
622,64,5
480,64,3
679,64,4
773,64,4
472,64,5
749,64,4
405,64,5
514,64,4
201,64,3
758,64,5
216,64,5
474,64,5
292,64,5
608,64,4
660,64,3
442,64,5
435,64,5
682,64,5
239,64,1
693,64,3
676,64,5
535,64,5
781,64,4
821,64,5
716,64,5
207,64,5
307,64,4
577,64,5
862,64,5
65,64,5
85,64,5
846,64,4
328,64,4
864,64,5
883,64,4
933,64,5
738,64,4
285,64,3
889,64,5
256,64,5
788,64,5
618,64,4
823,64,5
745,64,5
840,64,4
748,64,4
487,64,5
831,64,5
715,64,5
213,64,5
707,64,3
641,64,4
804,64,5
291,64,5
632,64,5
119,64,4
661,64,4
719,64,5
918,64,4
287,64,5
737,64,4
591,64,5
896,64,4
551,64,5
746,64,4
875,64,5
764,64,5
666,64,4
867,64,5
343,64,5
344,64,5
645,64,3
854,64,5
524,64,2
478,64,5
498,64,4
659,64,4
425,64,4
851,64,5
731,64,5
378,64,4
566,64,5
323,64,5
880,64,5
330,64,5
721,64,4
747,64,5
881,64,5
943,64,5
757,64,5
868,64,5
753,64,4
710,64,4
870,64,5
145,64,4
691,64,5
233,64,5
833,64,3
913,64,5
903,64,5
230,64,5
332,64,5
542,64,4
663,64,5
533,64,5
930,64,4
892,64,4
796,64,4
878,64,5
290,64,4
430,64,4
886,64,5
642,64,5
237,64,5
669,64,4
912,64,4
927,64,5
222,64,5
916,64,5
919,64,5
630,64,5
899,64,4
458,64,4
774,64,3
605,64,5
454,64,4
62,64,4
468,64,5
80,64,5
627,64,5
543,64,4
924,64,4
932,64,2
279,64,1
62,65,4
271,65,3
207,65,3
303,65,4
279,65,1
313,65,2
59,65,4
378,65,3
151,65,4
128,65,4
210,65,4
347,65,2
339,65,4
409,65,4
116,65,2
144,65,4
235,65,2
198,65,2
71,65,5
1,65,4
401,65,4
398,65,3
437,65,4
65,65,3
18,65,5
267,65,4
450,65,3
239,65,5
187,65,5
417,65,4
447,65,3
533,65,4
455,65,3
561,65,3
608,65,5
327,65,2
593,65,3
293,65,3
130,65,4
308,65,3
295,65,5
642,65,4
493,65,4
389,65,4
514,65,3
95,65,4
328,65,4
537,65,3
343,65,5
524,65,4
665,65,4
478,65,4
184,65,4
457,65,5
504,65,4
579,65,3
314,65,4
201,65,4
494,65,5
85,65,3
393,65,2
436,65,4
577,65,5
760,65,2
416,65,5
711,65,4
768,65,4
259,65,3
655,65,2
90,65,4
707,65,4
345,65,4
358,65,4
469,65,4
262,65,4
643,65,4
363,65,4
889,65,4
618,65,3
645,65,4
885,65,2
880,65,4
721,65,1
429,65,3
397,65,2
621,65,3
790,65,4
916,65,3
405,65,1
276,65,4
815,65,5
848,65,2
883,65,4
269,65,4
174,65,5
354,65,4
727,65,2
870,65,3
216,65,4
468,65,3
864,65,3
244,65,4
934,65,4
601,65,4
846,65,3
887,65,5
805,65,3
766,65,4
897,65,4
709,65,2
788,65,4
886,65,3
682,65,3
868,65,2
92,65,4
194,66,3
13,66,3
43,66,4
144,66,4
336,66,3
151,66,4
276,66,3
102,66,3
333,66,5
270,66,4
318,66,4
174,66,5
279,66,2
130,66,5
301,66,4
291,66,4
236,66,2
378,66,3
99,66,3
363,66,4
92,66,3
188,66,3
286,66,4
330,66,5
313,66,1
436,66,5
343,66,3
361,66,4
83,66,4
196,66,3
244,66,4
405,66,5
481,66,3
504,66,4
457,66,4
94,66,2
354,66,2
524,66,3
320,66,4
505,66,4
373,66,4
269,66,1
184,66,4
256,66,4
532,66,5
89,66,3
18,66,3
314,66,5
222,66,4
280,66,5
450,66,4
523,66,4
42,66,4
593,66,5
472,66,5
622,66,3
655,66,2
659,66,4
562,66,1
152,66,5
345,66,3
650,66,3
654,66,4
506,66,4
389,66,3
374,66,3
623,66,4
618,66,4
234,66,3
1,66,4
311,66,4
145,66,4
639,66,3
208,66,4
497,66,3
719,66,3
429,66,2
554,66,3
416,66,5
128,66,3
452,66,4
340,66,5
579,66,4
643,66,3
682,66,3
648,66,5
533,66,4
398,66,4
551,66,2
404,66,4
178,66,4
640,66,4
216,66,2
642,66,5
840,66,3
487,66,5
399,66,3
474,66,4
798,66,3
454,66,4
479,66,3
262,66,3
790,66,3
786,66,4
541,66,4
476,66,3
940,66,4
904,66,4
897,66,3
5,66,1
878,66,3
87,66,5
290,66,4
712,66,5
711,66,4
684,66,4
727,66,3
235,66,2
731,66,4
760,66,2
846,66,4
741,66,3
796,66,5
886,66,3
870,66,4
666,66,4
503,66,3
690,66,3
305,66,3
921,66,5
588,66,3
371,66,4
591,66,2
65,66,3
125,66,5
671,66,5
823,66,4
393,66,3
883,66,3
934,66,4
308,66,4
864,66,3
899,66,4
543,66,3
610,66,3
749,66,3
882,66,4
417,66,3
293,66,2
758,66,3
756,66,4
847,66,3
327,66,3
692,66,2
698,66,3
16,66,4
56,66,3
916,66,3
246,66,3
901,66,5
437,66,3
477,66,5
196,67,5
295,67,4
180,67,1
87,67,4
279,67,4
102,67,1
38,67,4
301,67,2
303,67,5
339,67,3
195,67,2
299,67,2
394,67,5
152,67,5
313,67,1
326,67,2
336,67,4
92,67,3
268,67,3
417,67,4
174,67,1
1,67,3
184,67,3
393,67,3
267,67,3
109,67,5
399,67,3
330,67,4
405,67,5
416,67,4
497,67,3
314,67,4
554,67,3
442,67,3
56,67,2
280,67,4
435,67,4
621,67,4
95,67,2
44,67,3
130,67,4
291,67,4
346,67,3
276,67,3
690,67,4
246,67,2
343,67,3
506,67,3
450,67,3
660,67,1
648,67,4
13,67,1
622,67,1
476,67,4
159,67,1
216,67,3
561,67,1
363,67,1
293,67,3
682,67,4
642,67,4
896,67,2
886,67,4
94,67,3
222,67,4
389,67,2
889,67,2
551,67,5
684,67,3
487,67,3
927,67,4
472,67,4
864,67,4
495,67,3
194,67,1
790,67,3
523,67,4
833,67,3
407,67,1
712,67,3
934,67,4
378,67,2
643,67,4
727,67,4
337,67,4
588,67,1
545,67,1
932,67,2
892,67,4
749,67,1
868,67,3
125,67,5
846,67,4
453,67,4
922,67,3
110,67,3
933,67,1
741,67,3
880,67,1
943,67,4
586,67,5
244,67,4
504,67,2
279,68,4
62,68,1
303,68,4
207,68,2
95,68,4
49,68,1
180,68,5
246,68,5
311,68,1
268,68,4
56,68,3
320,68,5
197,68,2
217,68,3
293,68,3
72,68,3
158,68,3
249,68,5
201,68,2
295,68,4
373,68,5
94,68,4
109,68,3
276,68,4
87,68,3
314,68,4
110,68,2
407,68,4
130,68,5
447,68,5
37,68,5
144,68,2
347,68,5
474,68,3
1,68,4
456,68,4
363,68,2
425,68,4
378,68,2
495,68,5
453,68,4
308,68,4
417,68,3
342,68,3
13,68,3
487,68,5
405,68,1
200,68,5
334,68,3
504,68,5
545,68,4
343,68,1
472,68,5
632,68,1
682,68,5
606,68,5
435,68,4
429,68,3
102,68,2
393,68,4
244,68,5
642,68,3
506,68,4
648,68,1
399,68,3
727,68,4
301,68,4
269,68,3
7,68,4
551,68,2
618,68,3
374,68,1
466,68,3
660,68,4
394,68,5
92,68,3
222,68,4
262,68,2
387,68,4
640,68,4
851,68,3
588,68,5
883,68,4
774,68,3
804,68,3
886,68,3
442,68,3
627,68,4
671,68,3
757,68,4
823,68,3
867,68,4
346,68,3
870,68,3
478,68,1
621,68,4
790,68,3
788,68,3
833,68,4
643,68,3
280,68,3
749,68,4
897,68,5
59,68,2
826,68,3
880,68,5
497,68,4
916,68,3
892,68,4
943,68,4
483,68,1
807,68,4
267,68,4
496,68,4
758,68,3
868,68,2
805,68,3
514,68,4
715,68,4
896,68,3
746,68,4
795,68,3
846,68,3
922,68,4
521,68,4
619,68,3
650,68,3
328,68,3
577,68,4
773,68,2
709,68,5
586,68,4
22,68,4
554,68,2
303,69,5
224,69,4
6,69,3
177,69,1
182,69,5
275,69,3
201,69,2
216,69,5
42,69,4
221,69,4
56,69,4
222,69,5
326,69,2
106,69,4
82,69,4
18,69,3
331,69,5
115,69,1
188,69,4
223,69,5
109,69,4
263,69,5
233,69,5
180,69,4
379,69,4
347,69,5
276,69,4
16,69,5
20,69,1
77,69,3
41,69,4
165,69,3
99,69,4
5,69,1
293,69,3
298,69,4
288,69,5
184,69,3
398,69,5
313,69,5
334,69,1
380,69,4
244,69,4
130,69,5
416,69,4
145,69,5
58,69,1
64,69,4
95,69,5
280,69,4
125,69,4
243,69,3
343,69,5
250,69,5
103,69,3
447,69,4
70,69,4
387,69,3
211,69,3
236,69,5
1,69,3
318,69,5
297,69,3
38,69,5
406,69,4
110,69,4
407,69,4
452,69,5
148,69,5
151,69,4
468,69,4
235,69,4
493,69,5
312,69,4
200,69,5
339,69,4
393,69,4
391,69,4
503,69,4
152,69,5
437,69,2
83,69,4
122,69,2
11,69,3
508,69,3
194,69,4
234,69,4
144,69,5
327,69,2
456,69,4
210,69,4
374,69,5
24,69,5
521,69,3
487,69,4
262,69,4
389,69,5
44,69,4
274,69,5
290,69,4
495,69,3
269,69,1
533,69,4
484,69,5
542,69,4
536,69,5
399,69,3
453,69,4
538,69,5
554,69,5
248,69,1
573,69,4
608,69,4
401,69,3
226,69,4
545,69,4
514,69,4
417,69,3
499,69,5
85,69,4
429,69,5
645,69,4
187,69,4
295,69,5
174,69,5
316,69,3
648,69,1
615,69,4
492,69,3
60,69,4
330,69,5
193,69,5
654,69,4
474,69,5
504,69,4
345,69,4
271,69,4
454,69,4
254,69,5
72,69,4
291,69,5
207,69,4
627,69,3
478,69,3
239,69,1
593,69,5
435,69,4
198,69,4
371,69,5
363,69,3
682,69,4
10,69,4
472,69,5
214,69,2
455,69,4
65,69,3
577,69,4
643,69,3
693,69,3
559,69,5
213,69,3
43,69,4
739,69,5
588,69,2
741,69,4
606,69,4
506,69,5
661,69,4
246,69,3
679,69,4
758,69,5
539,69,5
738,69,5
727,69,4
749,69,5
232,69,3
528,69,3
586,69,4
488,69,4
161,69,4
830,69,5
62,69,4
715,69,4
788,69,4
848,69,2
601,69,3
663,69,4
618,69,4
763,69,4
650,69,2
308,69,2
94,69,3
500,69,4
721,69,4
748,69,4
659,69,3
786,69,4
59,69,5
731,69,5
605,69,5
883,69,2
844,69,5
13,69,4
91,69,5
711,69,3
551,69,4
880,69,4
328,69,4
360,69,3
771,69,5
97,69,5
897,69,5
665,69,5
870,69,4
592,69,5
505,69,3
908,69,3
566,69,4
311,69,5
719,69,5
712,69,3
579,69,2
630,69,3
629,69,5
790,69,1
527,69,4
667,69,3
128,69,4
694,69,5
899,69,3
267,69,4
373,69,4
888,69,4
854,69,4
394,69,5
815,69,4
843,69,3
846,69,5
823,69,5
301,69,5
747,69,5
927,69,4
705,69,3
833,69,2
796,69,5
887,69,4
7,69,5
249,69,5
716,69,5
766,69,4
344,69,2
704,69,3
835,69,5
524,69,4
778,69,2
90,69,1
92,69,5
889,69,3
774,69,4
885,69,4
442,69,3
913,69,2
178,69,5
653,69,4
940,69,2
804,69,4
632,69,4
668,69,1
709,69,5
850,69,5
457,69,5
658,69,4
571,69,2
785,69,4
886,69,2
543,69,4
918,69,3
781,69,3
864,69,5
753,69,4
378,69,3
868,69,2
622,69,4
405,69,4
30,69,5
314,69,5
450,69,4
867,69,2
419,69,4
12,69,5
666,69,3
892,69,5
838,69,4
690,69,5
933,69,4
561,69,1
916,69,4
840,69,4
642,69,5
757,69,3
881,69,3
230,69,4
664,69,3
890,69,4
882,69,5
305,69,3
922,69,3
862,69,5
272,69,4
893,69,5
919,69,3
764,69,5
458,69,2
896,69,5
901,69,5
921,69,4
537,69,2
943,69,5
934,69,5
807,69,5
655,69,3
276,70,4
102,70,3
235,70,5
210,70,4
264,70,4
291,70,4
148,70,5
59,70,3
311,70,4
87,70,5
16,70,4
1,70,3
270,70,5
42,70,3
65,70,1
187,70,4
283,70,4
6,70,3
98,70,3
72,70,4
178,70,4
14,70,1
122,70,5
201,70,3
184,70,4
269,70,1
308,70,4
354,70,3
215,70,3
234,70,3
85,70,4
221,70,3
56,70,4
94,70,4
82,70,4
398,70,4
18,70,4
49,70,2
23,70,2
334,70,3
64,70,5
299,70,3
271,70,5
447,70,3
28,70,4
297,70,5
401,70,4
222,70,3
230,70,4
393,70,3
330,70,4
194,70,3
208,70,3
11,70,4
196,70,3
347,70,2
484,70,5
38,70,5
412,70,4
312,70,5
450,70,4
62,70,3
279,70,1
151,70,4
374,70,4
90,70,5
327,70,4
455,70,3
417,70,4
95,70,4
328,70,4
363,70,2
257,70,4
344,70,3
532,70,4
345,70,5
109,70,4
405,70,3
416,70,5
506,70,4
535,70,4
58,70,4
537,70,4
332,70,2
536,70,2
305,70,4
454,70,4
500,70,4
488,70,3
318,70,5
576,70,5
293,70,3
530,70,4
5,70,4
437,70,3
336,70,5
378,70,4
593,70,5
642,70,2
198,70,3
407,70,4
373,70,4
128,70,3
207,70,3
144,70,4
479,70,4
83,70,4
303,70,4
585,70,5
514,70,5
565,70,5
639,70,3
542,70,4
474,70,4
643,70,3
268,70,3
457,70,4
307,70,4
630,70,2
468,70,3
244,70,4
551,70,4
295,70,5
60,70,4
682,70,4
174,70,5
658,70,3
286,70,5
504,70,3
503,70,4
429,70,4
648,70,2
440,70,4
655,70,2
715,70,3
523,70,5
664,70,3
497,70,4
508,70,4
780,70,2
684,70,4
645,70,4
741,70,4
721,70,3
224,70,2
76,70,4
788,70,4
618,70,3
543,70,4
125,70,3
13,70,3
475,70,4
527,70,4
768,70,4
751,70,4
661,70,4
314,70,1
666,70,4
786,70,4
119,70,3
566,70,4
563,70,4
627,70,4
679,70,4
864,70,4
481,70,5
884,70,4
640,70,4
622,70,3
653,70,2
763,70,5
361,70,4
43,70,4
561,70,4
7,70,1
821,70,4
452,70,5
647,70,3
885,70,5
524,70,4
608,70,4
764,70,4
605,70,3
161,70,3
727,70,5
889,70,3
896,70,4
654,70,4
716,70,4
610,70,4
690,70,2
559,70,3
84,70,5
878,70,3
877,70,5
659,70,4
233,70,5
247,70,5
591,70,4
592,70,4
829,70,4
406,70,3
804,70,4
819,70,4
10,70,4
862,70,4
615,70,4
844,70,4
916,70,4
840,70,3
838,70,4
828,70,3
579,70,3
280,70,4
487,70,3
880,70,4
790,70,3
747,70,4
870,70,4
846,70,4
932,70,4
707,70,3
106,70,3
476,70,3
711,70,5
847,70,3
894,70,3
940,70,3
158,70,4
892,70,4
806,70,2
533,70,4
861,70,4
623,70,4
554,70,4
919,70,4
882,70,3
860,70,5
934,70,4
918,70,3
881,70,2
213,70,3
883,70,3
449,70,4
425,70,3
773,70,3
933,70,2
795,70,3
625,70,3
262,70,4
699,70,4
236,71,3
305,71,3
56,71,4
184,71,4
175,71,4
234,71,3
313,71,4
307,71,5
290,71,5
130,71,5
262,71,4
70,71,3
85,71,4
299,71,3
148,71,5
18,71,4
12,71,4
363,71,3
186,71,5
316,71,1
38,71,5
60,71,3
250,71,5
293,71,4
13,71,4
64,71,3
298,71,5
23,71,3
399,71,3
59,71,3
222,71,4
314,71,5
330,71,5
393,71,3
387,71,2
194,71,4
178,71,4
311,71,4
201,71,3
345,71,3
340,71,5
389,71,4
416,71,4
48,71,3
43,71,4
312,71,4
233,71,5
401,71,2
230,71,5
274,71,4
374,71,5
268,71,3
152,71,5
380,71,4
468,71,5
495,71,5
83,71,3
92,71,5
128,71,4
472,71,2
320,71,3
275,71,3
479,71,1
406,71,3
279,71,3
497,71,4
391,71,3
308,71,4
44,71,3
109,71,4
219,71,1
254,71,3
504,71,5
373,71,5
474,71,5
49,71,3
566,71,2
588,71,4
95,71,5
620,71,5
456,71,3
632,71,4
543,71,4
455,71,3
545,71,5
593,71,4
244,71,4
630,71,3
1,71,3
601,71,1
450,71,3
6,71,4
618,71,4
493,71,5
344,71,3
660,71,2
524,71,3
642,71,5
536,71,5
665,71,4
535,71,4
82,71,4
621,71,3
280,71,4
606,71,5
577,71,5
757,71,4
648,71,3
24,71,5
301,71,4
654,71,3
748,71,3
62,71,4
533,71,4
764,71,5
505,71,4
788,71,3
405,71,1
16,71,5
200,71,4
554,71,4
484,71,2
295,71,5
541,71,5
435,71,3
738,71,3
487,71,3
542,71,3
864,71,3
664,71,4
561,71,2
